2021-11-26 18:38:17,843 AWT-EventQueue-0 WARN  server.ContinuousCompetitionSubjectMatcher - loop index of subjectGroups 0
2021-11-26 18:45:12,986 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 760 of cohort 758.
2021-11-26 18:45:12,986 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 760 from client agent2: Set aFirmB = 20.0
2021-11-26 18:45:12,987 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 760 of cohort 758.
2021-11-26 18:45:13,005 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 760 from client agent3: Set aFirmA = 9.0
2021-11-26 18:45:13,006 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 760 of cohort 758.
2021-11-26 18:45:13,006 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 9.0, aFirmB: 20.0, aFirmC: 16.0, aFirmD: 0.0, aMarket: 15.0.
2021-11-26 18:45:13,006 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 54.42857142857143, oFirmB: 21.428571428571434, oFirmC: 33.42857142857143, oFirmD: 0.0.
2021-11-26 18:45:13,006 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 19.288125, profitFirmB: 16.875000000000004, profitFirmC: 21.060000000000002, profitFirmD: 0.0
2021-11-26 18:45:13,006 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 2.153260687500008, balanceFirmB: 2.975619937500014, balanceFirmC: 3.3396648750000177, balanceFirmD: 0.0
2021-11-26 18:45:13,006 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 380000 and to countId: 760.
2021-11-26 18:45:13,008 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 760
2021-11-26 18:45:13,490 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 761 from client agent1: Set aFirmC = 14.0
2021-11-26 18:45:13,491 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 761 of cohort 758.
2021-11-26 18:45:13,491 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 761 from client agent2: Set aFirmB = 16.0
2021-11-26 18:45:13,491 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 761 of cohort 758.
2021-11-26 18:45:13,508 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 761 from client agent3: Set aFirmA = 29.0
2021-11-26 18:45:13,508 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 761 of cohort 758.
2021-11-26 18:45:13,508 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 29.0, aFirmB: 16.0, aFirmC: 14.0, aFirmD: 0.0, aMarket: 19.666666666666668.
2021-11-26 18:45:13,508 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 6.428571428571434, oFirmB: 45.42857142857143, oFirmC: 51.42857142857143, oFirmD: 0.0.
2021-11-26 18:45:13,508 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 7.340625000000006, profitFirmB: 28.62, profitFirmC: 28.35, profitFirmD: 0.0
2021-11-26 18:45:13,508 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 2.154484125000008, balanceFirmB: 2.9803899375000142, balanceFirmC: 3.344389875000018, balanceFirmD: 0.0
2021-11-26 18:45:13,509 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 380500 and to countId: 761.
2021-11-26 18:45:13,510 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 761
2021-11-26 18:45:13,994 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 762 from client agent1: Set aFirmC = 19.0
2021-11-26 18:45:13,994 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 762 of cohort 758.
2021-11-26 18:45:13,994 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 762 from client agent2: Set aFirmB = 20.0
2021-11-26 18:45:13,995 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 762 of cohort 758.
2021-11-26 18:45:14,012 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 762 from client agent3: Set aFirmA = 25.0
2021-11-26 18:45:14,012 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 762 of cohort 758.
2021-11-26 18:45:14,012 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 25.0, aFirmB: 20.0, aFirmC: 19.0, aFirmD: 0.0, aMarket: 21.333333333333332.
2021-11-26 18:45:14,012 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 22.714285714285715, oFirmB: 37.71428571428572, oFirmC: 40.714285714285715, oFirmD: 0.0.
2021-11-26 18:45:14,012 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 22.359375, profitFirmB: 29.700000000000006, profitFirmC: 30.459374999999998, profitFirmD: 0.0
2021-11-26 18:45:14,012 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 2.158210687500008, balanceFirmB: 2.9853399375000143, balanceFirmC: 3.349466437500018, balanceFirmD: 0.0
2021-11-26 18:45:14,013 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 381000 and to countId: 762.
2021-11-26 18:45:14,014 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 762
2021-11-26 18:45:14,497 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 763 from client agent1: Set aFirmC = 14.0
2021-11-26 18:45:14,498 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 763 of cohort 758.
2021-11-26 18:45:14,498 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 763 from client agent2: Set aFirmB = 21.0
2021-11-26 18:45:14,498 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 763 of cohort 758.
2021-11-26 18:45:14,514 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 763 from client agent3: Set aFirmA = 11.0
2021-11-26 18:45:14,515 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 763 of cohort 758.
2021-11-26 18:45:14,515 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 11.0, aFirmB: 21.0, aFirmC: 14.0, aFirmD: 0.0, aMarket: 15.333333333333334.
2021-11-26 18:45:14,515 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 49.28571428571429, oFirmB: 19.28571428571429, oFirmC: 40.28571428571429, oFirmD: 0.0.
2021-11-26 18:45:14,515 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 21.346875000000004, profitFirmB: 15.946875000000002, profitFirmC: 22.207500000000003, profitFirmD: 0.0
2021-11-26 18:45:14,515 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 2.161768500000008, balanceFirmB: 2.987997750000014, balanceFirmC: 3.3531676875000183, balanceFirmD: 0.0
2021-11-26 18:45:14,515 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 381500 and to countId: 763.
2021-11-26 18:45:14,516 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 763
2021-11-26 18:45:14,997 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 764 from client agent1: Set aFirmC = 18.0
2021-11-26 18:45:14,998 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 764 of cohort 758.
2021-11-26 18:45:14,998 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 764 from client agent2: Set aFirmB = 16.0
2021-11-26 18:45:14,999 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 764 of cohort 758.
2021-11-26 18:45:15,019 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 764 from client agent3: Set aFirmA = 19.0
2021-11-26 18:45:15,019 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 764 of cohort 758.
2021-11-26 18:45:15,020 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 19.0, aFirmB: 16.0, aFirmC: 18.0, aFirmD: 0.0, aMarket: 17.666666666666668.
2021-11-26 18:45:15,020 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 31.28571428571429, oFirmB: 40.28571428571429, oFirmC: 34.28571428571429, oFirmD: 0.0.
2021-11-26 18:45:15,020 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 23.405625, profitFirmB: 25.380000000000003, profitFirmC: 24.300000000000004, profitFirmD: 0.0
2021-11-26 18:45:15,020 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 2.165669437500008, balanceFirmB: 2.9922277500000143, balanceFirmC: 3.357217687500018, balanceFirmD: 0.0
2021-11-26 18:45:15,020 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 382000 and to countId: 764.
2021-11-26 18:45:15,021 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 764
2021-11-26 18:45:15,501 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 765 from client agent1: Set aFirmC = 18.0
2021-11-26 18:45:15,502 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 765 of cohort 758.
2021-11-26 18:45:15,502 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 765 from client agent2: Set aFirmB = 14.0
2021-11-26 18:45:15,502 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 765 of cohort 758.
2021-11-26 18:45:15,524 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 765 from client agent3: Set aFirmA = 19.0
2021-11-26 18:45:15,524 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 765 of cohort 758.
2021-11-26 18:45:15,525 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 19.0, aFirmB: 14.0, aFirmC: 18.0, aFirmD: 0.0, aMarket: 17.0.
2021-11-26 18:45:15,525 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 29.571428571428573, oFirmB: 44.57142857142857, oFirmC: 32.57142857142858, oFirmD: 0.0.
2021-11-26 18:45:15,525 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 22.123125, profitFirmB: 24.57, profitFirmC: 23.085, profitFirmD: 0.0
2021-11-26 18:45:15,525 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 2.1693566250000083, balanceFirmB: 2.9963227500000142, balanceFirmC: 3.361065187500018, balanceFirmD: 0.0
2021-11-26 18:45:15,525 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 382500 and to countId: 765.
2021-11-26 18:45:15,526 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 765
2021-11-26 18:45:16,004 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 766 from client agent2: Set aFirmB = 14.0
2021-11-26 18:45:16,005 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 766 of cohort 758.
2021-11-26 18:45:16,005 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 766 from client agent1: Set aFirmC = 12.0
2021-11-26 18:45:16,006 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 766 of cohort 758.
2021-11-26 18:45:16,029 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 766 from client agent3: Set aFirmA = 50.0
2021-11-26 18:45:16,029 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 3 of 3 with countId 766 of cohort 758.
2021-11-26 18:45:16,029 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: actions - aFirmA: 50.0, aFirmB: 14.0, aFirmC: 12.0, aFirmD: 0.0, aMarket: 13.0.
2021-11-26 18:45:16,029 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: outputs - oFirmA: 0.0, oFirmB: 49.20000000000001, oFirmC: 55.2, oFirmD: 0.0.
2021-11-26 18:45:16,029 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: profits - profitFirmA: 0.0, profitFirmB: 27.121500000000008, profitFirmC: 26.082000000000004, profitFirmD: 0.0
2021-11-26 18:45:16,029 PeriodThread INFO  server.ContinuousCompetitionInstitution - After calculation of market data: payoffs - balanceFirmA: 2.1693566250000083, balanceFirmB: 3.0008430000000144, balanceFirmC: 3.3654121875000182, balanceFirmD: 0.0
2021-11-26 18:45:16,030 PeriodThread INFO  server.ContinuousCompetitionInstitution - Created marketUpdate is set to global time: 383000 and to countId: 766.
2021-11-26 18:45:16,031 PeriodThread INFO  server.ContinuousCompetitionInstitution - processMessage() - end of execution - processed actionUpdate with countId 766
2021-11-26 18:45:16,509 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 767 from client agent1: Set aFirmC = 14.0
2021-11-26 18:45:16,510 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 1 of 3 with countId 767 of cohort 758.
2021-11-26 18:45:16,510 PeriodThread INFO  server.ContinuousCompetitionInstitution - Receiving actionUpdate with countId 767 from client agent2: Set aFirmB = 29.0
2021-11-26 18:45:16,510 PeriodThread INFO  server.ContinuousCompetitionInstitution - Received actionUpdate is number 2 of 3 with countId 767 of cohort 758.
